Institute_Code,Institute,Department,Category,Year,CAP1,CAP2,CAP3
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,GSEBCH,2024-25,70.8722936,73.4250332,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LOPENH,2024-25,77.820685,35.5925864,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LSCH,2024-25,65.0377535,76.0337773,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LNT2H,2024-25,78.1973837,43.8452614,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LOBCH,2024-25,63.2340107,69.7604398,62.7875345
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LSEBCH,2024-25,75.0114283,75.8854903,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LVJH,2024-25,71.1376941,73.112247,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,GOPENO,2024-25,73.8486985,62.8733646,60.5030966
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,GSCO,2024-25,48.0648514,32.2475132,38.7773761
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,GNT1O,2024-25,57.3310702,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,GOBCO,2024-25,60.596742,59.9791975,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,GSEBCO,2024-25,53.7424491,,79.1872032
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LOPENO,2024-25,74.6830629,3.7972607,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LOBCO,2024-25,39.7481853,57.414259,52.0861037
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,LSEBCO,2024-25,63.2687832,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,DEFOPENS,2024-25,64.9513096,37.6881791,46.3188381
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,TFWS,2024-25,82.2448555,57.3310702,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,EWS,2024-25,60.0743746,60.0743746,84.5114907
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GOPENH,2024-25,68.9053056,64.9513096,63.9612515
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GSCH,2024-25,22.2282247,38.5392182,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GNT2H,2024-25,60.1291862,,56.5649954
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GOBCH,2024-25,57.3310702,67.5033807,67.6869909
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GSEBCH,2024-25,67.6158803,65.5460439,50.0353239
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LOPENH,2024-25,70.5008347,60.8485656,58.1588042
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LSCH,2024-25,55.1151268,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LNT1H,2024-25,35.6703287,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LOBCH,2024-25,63.7045846,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LNT3H,2024-25,38.5392182,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GOPENO,2024-25,59.3445914,51.1396363,47.9076668
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GOBCO,2024-25,51.2170385,20.7289199,33.5585964
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GSEBCO,2024-25,32.8344132,38.8849565,3.245658
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LOPENO,2024-25,68.2901694,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,GSCO,2024-25,28.7732713,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LSCO,2024-25,32.0977394,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,LOBCO,2024-25,50.9307179,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,TFWS,2024-25,83.4009466,65.2878345,63.5258359
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,EWS,2024-25,51.1396363,51.7862916,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,GOPENH,2024-25,45.3423263,62.2534756,31.6234334
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,GNT1H,2024-25,22.5662265,22.4081803,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,GOBCH,2024-25,2.9443123,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,LOPENH,2024-25,65.9366282,13.0427194,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,LSEBCH,2024-25,0.5240629,,42.725346
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,GOBCH,2024-25,6.4656331,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,GOPENO,2024-25,30.8111882,28.0884374,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,GOBCO,2024-25,19.1366185,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,LOPENO,2024-25,28.7003692,,9.6053076
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,EWS,2024-25,15.6816655,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GOPENH,2024-25,46.5102928,53.7424491,54.1800379
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GSEBCH,2024-25,26.1271353,30.954192,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,LOPENH,2024-25,49.7949643,5.6508269,40.99476
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GNT1H,2024-25,43.1231034,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GNT2H,2024-25,45.5784574,17.3380806,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GNT3H,2024-25,24.4231968,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GOBCH,2024-25,25.0606208,24.3094646,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GSEBCH,2024-25,20.7289199,30.954192,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GOPENO,2024-25,67.8440824,47.4576949,47.4576949
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GNT2O,2024-25,47.0113809,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,GSEBCO,2024-25,47.4576949,47.6302148,50.6340761
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,LOPENO,2024-25,44.4778985,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,EWS,2024-25,11.4128678,7.5978015,5.6508269
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GOPENH,2024-25,58.5786927,30.8111882,32.8344132
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GSCH,2024-25,4.9090228,8.8405987,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GNT2H,2024-25,32.8923205,2.2512917,7.8389114
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GOBCH,2024-25,9.9567819,2.2833818,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GSEBCH,2024-25,28.3301002,32.2475132,41.3261276
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,LOPENH,2024-25,16.2979967,27.4048925,30.3265615
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,LNT1H,2024-25,46.3188381,30.4575002,31.4286926
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,LNT2H,2024-25,5.4801079,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,LSEBCH,2024-25,19.3655345,21.6221843,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GOPENO,2024-25,36.9291471,22.4081803,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GOPENO,2024-25,57.2163252,22.4081803,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GVJO,2024-25,25.0606208,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GOBCO,2024-25,7.2451247,,27.4048925
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,GSEBCO,2024-25,46.3828235,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,LOPENO,2024-25,19.2570952,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,TFWS,2024-25,73.8893284,42.2200941,30.9687071
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,EWS,2024-25,19.5522021,50.0957604,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GOPENH,2024-25,56.9588351,49.513096,63.2340107
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GSCH,2024-25,3.895894,20.9410678,25.7846411
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GNT1H,2024-25,43.4393889,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GNT2H,2024-25,43.9565943,60.1504384,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GOBCH,2024-25,22.974757,16.2979967,50.9307179
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GSEBCH,2024-25,48.0648514,43.9565943,51.1396363
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LOPENH,2024-25,60.596742,50.9307179,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LSCH,2024-25,44.4778985,55.0733859,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LNT2H,2024-25,55.2318816,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LOBCH,2024-25,21.0368242,46.5102928,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LSEBCH,2024-25,56.0103934,19.1366185,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GOPENO,2024-25,6.1920774,19.1366185,53.7694785
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LOPENO,2024-25,43.1231034,53.7424491,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GOPENO,2024-25,58.1158577,19.1366185,53.7694785
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GSCO,2024-25,20.9410678,3.895894,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GNT1O,2024-25,35.6703287,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GNT2O,2024-25,38.7773761,57.8688386,31.6234334
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GOBCO,2024-25,27.5123271,,44.3676458
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,GSEBCO,2024-25,54.7526673,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LSCO,2024-25,27.1291039,16.8882979,43.8452614
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LOBCO,2024-25,31.6234334,,2.2833818
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,LSEBCO,2024-25,62.7875345,16.8882979,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,DEFOPENS,2024-25,10.8434786,68.7156482,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,TFWS,2024-25,69.2652564,39.7481853,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,EWS,2024-25,7.496642,11.387767,55.2318816
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GOPENH,2024-25,76.1268781,72.3242844,86.9353148
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GSCH,2024-25,46.3828235,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GVJH,2024-25,1.6812156,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GNT1H,2024-25,49.6193645,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GNT2H,2024-25,73.112247,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GOBCH,2024-25,57.1959853,78.2152555,64.9513096
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GSEBCH,2024-25,72.3242844,66.4751458,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),LOPENH,2024-25,82.8860671,67.6869909,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),LSCH,2024-25,50.8618056,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),LOBCH,2024-25,56.846611,67.6158803,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),LSEBCH,2024-25,76.0337773,68.2901694,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),LVJH,2024-25,52.0276576,70.4092512,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GOPENO,2024-25,84.3179513,74.3614357,71.7115
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GSCO,2024-25,70.6178643,32.8923205,47.4576949
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GOBCO,2024-25,66.1855163,53.517849,50.0957604
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),GSEBCO,2024-25,27.815423,62.2534756,57.1543272
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),LOPENO,2024-25,78.81049,70.8722936,78.81049
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),LSCO,2024-25,55.3559436,27.1291039,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),DEFOPENS,2024-25,17.3380806,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),TFWS,2024-25,78.9120215,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),EWS,2024-25,59.8892661,51.1396363,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GOPENH,2024-25,50.6340761,46.5102928,44.4778985
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GSCH,2024-25,18.5574725,8.8405987,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GNT1H,2024-25,47.9076668,11.0205778,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GNT2H,2024-25,29.3071786,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GOBCH,2024-25,6.4656331,28.3301002,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GSEBCH,2024-25,32.2475132,48.777949,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LOPENH,2024-25,50.0353239,58.1158577,34.1954023
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LSCH,2024-25,32.2475132,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LNT2H,2024-25,31.4286926,24.4231968,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LOBCH,2024-25,44.5064233,24.0053974,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LSEBCH,2024-25,34.2191386,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GOPENO,2024-25,38.7773761,38.5392182,44.5064233
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LOPENO,2024-25,63.9612515,12.6135136,49.6193645
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,GSCO,2024-25,23.9454765,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LOBCO,2024-25,30.9687071,,
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,LSEBCO,2024-25,49.6193645,,42.725346
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,TFWS,2024-25,66.0164943,33.099972,67.6869909
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,EWS,2024-25,44.5064233,,27.4155342
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GSCS,2024-25,73.4468855,72.1239122,68.4737144
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GSTS,2024-25,53.8203081,43.5298862,50.8618056
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GVJS,2024-25,47.4576949,32.1785112,20.7289199
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GNT2S,2024-25,13.2387508,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GOBCS,2024-25,52.5184688,60.546705,67.5881106
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GSEBCS,2024-25,54.1800379,69.4683908,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LOPENS,2024-25,67.8622856,73.1237323,74.1162962
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LSCS,2024-25,78.4440843,47.9842799,22.1725851
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LNT1S,2024-25,65.5509182,66.1855163,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LNT2S,2024-25,44.5064233,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LNT3S,2024-25,71.7115,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LOBCS,2024-25,56.9588351,59.9791975,60.1504384
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LSEBCS,2024-25,58.5786927,84.3938885,86.9701586
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,DEFOPENS,2024-25,72.6095528,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,TFWS,2024-25,58.1588042,73.1237323,11.4858097
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,EWS,2024-25,88.5551879,68.4737144,65.4406319
